"id","village","address","network_id","network_village","network_address","takeup_survey"
1111345,"fusheng","fusheng5",1111313,"fusheng","fusheng5",0
1111311,"fusheng","fusheng5",1111313,"fusheng","fusheng5",0
1111322,"fusheng","fusheng5",1111316,"fusheng","fusheng5",0
1111454,"fusheng","fusheng67",1111316,"fusheng","fusheng5",0
1111314,"fusheng","fusheng5",1111318,"fusheng","fusheng5",0
1111334,"fusheng","fusheng5",1111318,"fusheng","fusheng5",0
1111333,"fusheng","fusheng5",1111318,"fusheng","fusheng5",0
1111379,"fusheng","fusheng5",1111318,"fusheng","fusheng5",0
1111370,"fusheng","fusheng5",1111318,"fusheng","fusheng5",0
1111363,"fusheng","fusheng5",1111318,"fusheng","fusheng5",0
1111362,"fusheng","fusheng5",1111321,"fusheng","fusheng5",1
1111369,"fusheng","fusheng5",1111321,"fusheng","fusheng5",1
1111374,"fusheng","fusheng5",1111322,"fusheng","fusheng5",1
1111378,"fusheng","fusheng5",1111329,"fusheng","fusheng5",0
1111333,"fusheng","fusheng5",1111329,"fusheng","fusheng5",0
1111314,"fusheng","fusheng5",1111329,"fusheng","fusheng5",0
1111364,"fusheng","fusheng5",1111329,"fusheng","fusheng5",0
1111370,"fusheng","fusheng5",1111329,"fusheng","fusheng5",0
1111371,"fusheng","fusheng5",1111332,"fusheng","fusheng5",1
1111379,"fusheng","fusheng5",1111332,"fusheng","fusheng5",1
1111311,"fusheng","fusheng5",1111332,"fusheng","fusheng5",1
1111322,"fusheng","fusheng5",1111332,"fusheng","fusheng5",1
1111364,"fusheng","fusheng5",1111332,"fusheng","fusheng5",1
1111333,"fusheng","fusheng5",1111332,"fusheng","fusheng5",1
1111332,"fusheng","fusheng5",1111333,"fusheng","fusheng5",1
1111355,"fusheng","fusheng5",1111333,"fusheng","fusheng5",1
1111329,"fusheng","fusheng5",1111333,"fusheng","fusheng5",1
1111371,"fusheng","fusheng5",1111333,"fusheng","fusheng5",1
1111313,"fusheng","fusheng5",1111333,"fusheng","fusheng5",1
1111318,"fusheng","fusheng5",1111334,"fusheng","fusheng5",0
1111362,"fusheng","fusheng5",1111342,"fusheng","fusheng5",0
1111371,"fusheng","fusheng5",1111342,"fusheng","fusheng5",0
1111329,"fusheng","fusheng5",1111342,"fusheng","fusheng5",0
1111376,"fusheng","fusheng5",1111347,"fusheng","fusheng5",0
1111322,"fusheng","fusheng5",1111347,"fusheng","fusheng5",0
1111379,"fusheng","fusheng5",1111347,"fusheng","fusheng5",0
1111376,"fusheng","fusheng5",1111348,"fusheng","fusheng5",0
1111311,"fusheng","fusheng5",1111355,"fusheng","fusheng5",1
1111364,"fusheng","fusheng5",1111355,"fusheng","fusheng5",1
1111369,"fusheng","fusheng5",1111355,"fusheng","fusheng5",1
1111345,"fusheng","fusheng5",1111355,"fusheng","fusheng5",1
1111356,"fusheng","fusheng5",1111355,"fusheng","fusheng5",1
1111374,"fusheng","fusheng5",1111355,"fusheng","fusheng5",1
1111311,"fusheng","fusheng5",1111356,"fusheng","fusheng5",0
1111329,"fusheng","fusheng5",1111356,"fusheng","fusheng5",0
1111332,"fusheng","fusheng5",1111362,"fusheng","fusheng5",0
1111318,"fusheng","fusheng5",1111363,"fusheng","fusheng5",0
1111313,"fusheng","fusheng5",1111363,"fusheng","fusheng5",0
1111364,"fusheng","fusheng5",1111363,"fusheng","fusheng5",0
1111369,"fusheng","fusheng5",1111363,"fusheng","fusheng5",0
1111362,"fusheng","fusheng5",1111364,"fusheng","fusheng5",0
1111316,"fusheng","fusheng5",1111369,"fusheng","fusheng5",0
1111323,"fusheng","fusheng5",1111369,"fusheng","fusheng5",0
1111370,"fusheng","fusheng5",1111369,"fusheng","fusheng5",0
1111314,"fusheng","fusheng5",1111369,"fusheng","fusheng5",0
1111371,"fusheng","fusheng5",1111369,"fusheng","fusheng5",0
1111355,"fusheng","fusheng5",1111369,"fusheng","fusheng5",0
1111369,"fusheng","fusheng5",1111370,"fusheng","fusheng5",0
1111364,"fusheng","fusheng5",1111370,"fusheng","fusheng5",0
1111333,"fusheng","fusheng5",1111370,"fusheng","fusheng5",0
1111318,"fusheng","fusheng5",1111370,"fusheng","fusheng5",0
1111316,"fusheng","fusheng5",1111370,"fusheng","fusheng5",0
1111376,"fusheng","fusheng5",1111375,"fusheng","fusheng5",0
1111313,"fusheng","fusheng5",1111375,"fusheng","fusheng5",0
1111323,"fusheng","fusheng5",1111375,"fusheng","fusheng5",0
1111347,"fusheng","fusheng5",1111376,"fusheng","fusheng5",0
1111345,"fusheng","fusheng5",1111376,"fusheng","fusheng5",0
1111374,"fusheng","fusheng5",1111376,"fusheng","fusheng5",0
1111375,"fusheng","fusheng5",1111376,"fusheng","fusheng5",0
1111363,"fusheng","fusheng5",1111378,"fusheng","fusheng5",0
1111314,"fusheng","fusheng5",1111378,"fusheng","fusheng5",0
1111355,"fusheng","fusheng5",1111378,"fusheng","fusheng5",0
1111332,"fusheng","fusheng5",1111378,"fusheng","fusheng5",0
1111370,"fusheng","fusheng5",1111378,"fusheng","fusheng5",0
1111369,"fusheng","fusheng5",1111379,"fusheng","fusheng5",0
1111383,"fusheng","fusheng67",1111380,"fusheng","fusheng67",0
1111382,"fusheng","fusheng67",1111380,"fusheng","fusheng67",0
1111396,"fusheng","fusheng67",1111380,"fusheng","fusheng67",0
1111390,"fusheng","fusheng67",1111380,"fusheng","fusheng67",0
1111399,"fusheng","fusheng67",1111380,"fusheng","fusheng67",0
1111401,"fusheng","fusheng67",1111380,"fusheng","fusheng67",0
1111384,"fusheng","fusheng67",1111382,"fusheng","fusheng67",1
1111386,"fusheng","fusheng67",1111382,"fusheng","fusheng67",1
1111393,"fusheng","fusheng67",1111382,"fusheng","fusheng67",1
1111401,"fusheng","fusheng67",1111382,"fusheng","fusheng67",1
1111383,"fusheng","fusheng67",1111382,"fusheng","fusheng67",1
1111398,"fusheng","fusheng67",1111383,"fusheng","fusheng67",1
1111382,"fusheng","fusheng67",1111383,"fusheng","fusheng67",1
1111395,"fusheng","fusheng67",1111383,"fusheng","fusheng67",1
1111394,"fusheng","fusheng67",1111384,"fusheng","fusheng67",1
1111393,"fusheng","fusheng67",1111384,"fusheng","fusheng67",1
1111395,"fusheng","fusheng67",1111385,"fusheng","fusheng67",1
1111398,"fusheng","fusheng67",1111385,"fusheng","fusheng67",1
1111393,"fusheng","fusheng67",1111385,"fusheng","fusheng67",1
1111382,"fusheng","fusheng67",1111385,"fusheng","fusheng67",1
1111383,"fusheng","fusheng67",1111385,"fusheng","fusheng67",1
1111384,"fusheng","fusheng67",1111385,"fusheng","fusheng67",1
1111382,"fusheng","fusheng67",1111386,"fusheng","fusheng67",1
1111394,"fusheng","fusheng67",1111386,"fusheng","fusheng67",1
1111383,"fusheng","fusheng67",1111386,"fusheng","fusheng67",1
1111397,"fusheng","fusheng67",1111386,"fusheng","fusheng67",1
1111398,"fusheng","fusheng67",1111390,"fusheng","fusheng67",0
1111401,"fusheng","fusheng67",1111390,"fusheng","fusheng67",0
1111394,"fusheng","fusheng67",1111393,"fusheng","fusheng67",1
1111384,"fusheng","fusheng67",1111393,"fusheng","fusheng67",1
1111396,"fusheng","fusheng67",1111393,"fusheng","fusheng67",1
1111400,"fusheng","fusheng67",1111393,"fusheng","fusheng67",1
1111393,"fusheng","fusheng67",1111395,"fusheng","fusheng67",1
1111390,"fusheng","fusheng67",1111395,"fusheng","fusheng67",1
1111384,"fusheng","fusheng67",1111395,"fusheng","fusheng67",1
1111396,"fusheng","fusheng67",1111395,"fusheng","fusheng67",1
1111385,"fusheng","fusheng67",1111395,"fusheng","fusheng67",1
1111383,"fusheng","fusheng67",1111397,"fusheng","fusheng67",1
1111382,"fusheng","fusheng67",1111397,"fusheng","fusheng67",1
1111386,"fusheng","fusheng67",1111397,"fusheng","fusheng67",1
1111385,"fusheng","fusheng67",1111397,"fusheng","fusheng67",1
1111401,"fusheng","fusheng67",1111398,"fusheng","fusheng67",1
1111399,"fusheng","fusheng67",1111398,"fusheng","fusheng67",1
1111396,"fusheng","fusheng67",1111398,"fusheng","fusheng67",1
1111390,"fusheng","fusheng67",1111398,"fusheng","fusheng67",1
1111401,"fusheng","fusheng67",1111399,"fusheng","fusheng67",1
1111398,"fusheng","fusheng67",1111399,"fusheng","fusheng67",1
1111380,"fusheng","fusheng67",1111399,"fusheng","fusheng67",1
1111396,"fusheng","fusheng67",1111399,"fusheng","fusheng67",1
1111385,"fusheng","fusheng67",1111399,"fusheng","fusheng67",1
1111398,"fusheng","fusheng67",1111400,"fusheng","fusheng67",1
1111399,"fusheng","fusheng67",1111401,"fusheng","fusheng67",1
1111442,"fusheng","fusheng67",1111401,"fusheng","fusheng67",1
1111386,"fusheng","fusheng67",1111401,"fusheng","fusheng67",1
1111436,"fusheng","fusheng67",1111401,"fusheng","fusheng67",1
1111422,"fusheng","fusheng67",1111401,"fusheng","fusheng67",1
1111380,"fusheng","fusheng67",1111401,"fusheng","fusheng67",1
1111385,"fusheng","fusheng67",1111401,"fusheng","fusheng67",1
1111397,"fusheng","fusheng67",1111401,"fusheng","fusheng67",1
1111395,"fusheng","fusheng67",1111401,"fusheng","fusheng67",1
1111453,"fusheng","fusheng67",1111403,"fusheng","fusheng67",0
1111435,"fusheng","fusheng67",1111403,"fusheng","fusheng67",0
1111406,"fusheng","fusheng67",1111404,"fusheng","fusheng67",1
1111408,"fusheng","fusheng67",1111406,"fusheng","fusheng67",1
1111404,"fusheng","fusheng67",1111406,"fusheng","fusheng67",1
1111405,"fusheng","fusheng67",1111407,"fusheng","fusheng67",1
1111423,"fusheng","fusheng67",1111407,"fusheng","fusheng67",1
1111424,"fusheng","fusheng67",1111407,"fusheng","fusheng67",1
1111408,"fusheng","fusheng67",1111407,"fusheng","fusheng67",1
1111443,"fusheng","fusheng67",1111407,"fusheng","fusheng67",1
1111406,"fusheng","fusheng67",1111407,"fusheng","fusheng67",1
1111407,"fusheng","fusheng67",1111408,"fusheng","fusheng67",1
1111410,"fusheng","fusheng67",1111408,"fusheng","fusheng67",1
1111443,"fusheng","fusheng67",1111410,"fusheng","fusheng67",0
1111408,"fusheng","fusheng67",1111410,"fusheng","fusheng67",0
1111415,"fusheng","fusheng67",1111410,"fusheng","fusheng67",0
1111407,"fusheng","fusheng67",1111410,"fusheng","fusheng67",0
1111423,"fusheng","fusheng67",1111410,"fusheng","fusheng67",0
1111442,"fusheng","fusheng67",1111411,"fusheng","fusheng67",1
1111454,"fusheng","fusheng67",1111411,"fusheng","fusheng67",1
1111435,"fusheng","fusheng67",1111411,"fusheng","fusheng67",1
1111406,"fusheng","fusheng67",1111411,"fusheng","fusheng67",1
1111407,"fusheng","fusheng67",1111411,"fusheng","fusheng67",1
1111417,"fusheng","fusheng67",1111411,"fusheng","fusheng67",1
1111408,"fusheng","fusheng67",1111411,"fusheng","fusheng67",1
1111424,"fusheng","fusheng67",1111411,"fusheng","fusheng67",1
1111410,"fusheng","fusheng67",1111411,"fusheng","fusheng67",1
1111416,"fusheng","fusheng67",1111411,"fusheng","fusheng67",1
1111415,"fusheng","fusheng67",1111411,"fusheng","fusheng67",1
1111418,"fusheng","fusheng67",1111411,"fusheng","fusheng67",1
1111453,"fusheng","fusheng67",1111411,"fusheng","fusheng67",1
1111410,"fusheng","fusheng67",1111415,"fusheng","fusheng67",0
1111436,"fusheng","fusheng67",1111416,"fusheng","fusheng67",0
1111417,"fusheng","fusheng67",1111416,"fusheng","fusheng67",0
1111415,"fusheng","fusheng67",1111416,"fusheng","fusheng67",0
1111410,"fusheng","fusheng67",1111417,"fusheng","fusheng67",0
1111416,"fusheng","fusheng67",1111417,"fusheng","fusheng67",0
1111415,"fusheng","fusheng67",1111417,"fusheng","fusheng67",0
1111419,"fusheng","fusheng67",1111417,"fusheng","fusheng67",0
1111405,"fusheng","fusheng67",1111419,"fusheng","fusheng67",0
1111435,"fusheng","fusheng67",1111419,"fusheng","fusheng67",0
1111416,"fusheng","fusheng67",1111419,"fusheng","fusheng67",0
1111419,"fusheng","fusheng67",1111422,"fusheng","fusheng67",0
1111417,"fusheng","fusheng67",1111422,"fusheng","fusheng67",0
1111411,"fusheng","fusheng67",1111422,"fusheng","fusheng67",0
1111443,"fusheng","fusheng67",1111422,"fusheng","fusheng67",0
1111423,"fusheng","fusheng67",1111422,"fusheng","fusheng67",0
1111436,"fusheng","fusheng67",1111423,"fusheng","fusheng67",0
1111425,"fusheng","fusheng67",1111424,"fusheng","fusheng67",1
1111432,"fusheng","fusheng67",1111424,"fusheng","fusheng67",1
1111453,"fusheng","fusheng67",1111424,"fusheng","fusheng67",1
1111454,"fusheng","fusheng67",1111424,"fusheng","fusheng67",1
1111418,"fusheng","fusheng67",1111432,"fusheng","fusheng67",1
1111431,"fusheng","fusheng67",1111432,"fusheng","fusheng67",1
1111411,"fusheng","fusheng67",1111435,"fusheng","fusheng67",0
1111436,"fusheng","fusheng67",1111435,"fusheng","fusheng67",0
1111419,"fusheng","fusheng67",1111435,"fusheng","fusheng67",0
1111446,"fusheng","fusheng67",1111435,"fusheng","fusheng67",0
1111455,"fusheng","fusheng67",1111436,"fusheng","fusheng67",1
1111453,"fusheng","fusheng67",1111436,"fusheng","fusheng67",1
1111422,"fusheng","fusheng67",1111436,"fusheng","fusheng67",1
1111435,"fusheng","fusheng67",1111436,"fusheng","fusheng67",1
1111405,"fusheng","fusheng67",1111442,"fusheng","fusheng67",0
1111400,"fusheng","fusheng67",1111442,"fusheng","fusheng67",0
1111448,"fusheng","fusheng67",1111443,"fusheng","fusheng67",0
1111443,"fusheng","fusheng67",1111446,"fusheng","fusheng67",0
1111455,"fusheng","fusheng67",1111446,"fusheng","fusheng67",0
1111448,"fusheng","fusheng67",1111446,"fusheng","fusheng67",0
1111423,"fusheng","fusheng67",1111446,"fusheng","fusheng67",0
1111425,"fusheng","fusheng67",1111446,"fusheng","fusheng67",0
1111407,"fusheng","fusheng67",1111448,"fusheng","fusheng67",1
1111405,"fusheng","fusheng67",1111448,"fusheng","fusheng67",1
1111443,"fusheng","fusheng67",1111448,"fusheng","fusheng67",1
1111454,"fusheng","fusheng67",1111455,"fusheng","fusheng67",1
1111424,"fusheng","fusheng67",1111455,"fusheng","fusheng67",1
1111406,"fusheng","fusheng67",1111455,"fusheng","fusheng67",1
1111400,"fusheng","fusheng67",1111455,"fusheng","fusheng67",1
1112101,"jingang","jingang3",1112082,"jingang","jingang3",1
1112110,"jingang","jingang3",1112082,"jingang","jingang3",1
1112093,"jingang","jingang3",1112082,"jingang","jingang3",1
1112130,"jingang","jingang3",1112082,"jingang","jingang3",1
1112134,"jingang","jingang3",1112082,"jingang","jingang3",1
1112106,"jingang","jingang3",1112082,"jingang","jingang3",1
1112100,"jingang","jingang3",1112082,"jingang","jingang3",1
1112090,"jingang","jingang3",1112082,"jingang","jingang3",1
1112133,"jingang","jingang3",1112082,"jingang","jingang3",1
1112108,"jingang","jingang3",1112082,"jingang","jingang3",1
1112090,"jingang","jingang3",1112084,"jingang","jingang3",0
1112089,"jingang","jingang3",1112084,"jingang","jingang3",0
1112116,"jingang","jingang3",1112085,"jingang","jingang3",1
1112118,"jingang","jingang3",1112085,"jingang","jingang3",1
1112115,"jingang","jingang3",1112086,"jingang","jingang3",0
1112124,"jingang","jingang3",1112089,"jingang","jingang3",1
1112090,"jingang","jingang3",1112089,"jingang","jingang3",1
1112100,"jingang","jingang3",1112089,"jingang","jingang3",1
1112104,"jingang","jingang3",1112089,"jingang","jingang3",1
1112116,"jingang","jingang3",1112089,"jingang","jingang3",1
1112110,"jingang","jingang3",1112089,"jingang","jingang3",1
1112115,"jingang","jingang3",1112090,"jingang","jingang3",0
1112102,"jingang","jingang3",1112093,"jingang","jingang3",0
1112103,"jingang","jingang3",1112093,"jingang","jingang3",0
1112130,"jingang","jingang3",1112093,"jingang","jingang3",0
1112134,"jingang","jingang3",1112093,"jingang","jingang3",0
1112108,"jingang","jingang3",1112093,"jingang","jingang3",0
1112133,"jingang","jingang3",1112099,"jingang","jingang3",0
1112124,"jingang","jingang3",1112099,"jingang","jingang3",0
1112101,"jingang","jingang3",1112099,"jingang","jingang3",0
1112106,"jingang","jingang3",1112099,"jingang","jingang3",0
1112130,"jingang","jingang3",1112099,"jingang","jingang3",0
1112104,"jingang","jingang3",1112100,"jingang","jingang3",0
1112130,"jingang","jingang3",1112101,"jingang","jingang3",0
1112099,"jingang","jingang3",1112101,"jingang","jingang3",0
1112133,"jingang","jingang3",1112101,"jingang","jingang3",0
1112106,"jingang","jingang3",1112101,"jingang","jingang3",0
1112084,"jingang","jingang3",1112101,"jingang","jingang3",0
1112093,"jingang","jingang3",1112102,"jingang","jingang3",0
1112099,"jingang","jingang3",1112102,"jingang","jingang3",0
1112102,"jingang","jingang3",1112103,"jingang","jingang3",0
1112412,"jingang","jingang8",1112103,"jingang","jingang3",0
1112104,"jingang","jingang3",1112103,"jingang","jingang3",0
1112084,"jingang","jingang3",1112104,"jingang","jingang3",0
1112082,"jingang","jingang3",1112104,"jingang","jingang3",0
1112090,"jingang","jingang3",1112106,"jingang","jingang3",1
1112101,"jingang","jingang3",1112106,"jingang","jingang3",1
1112099,"jingang","jingang3",1112106,"jingang","jingang3",1
1112115,"jingang","jingang3",1112108,"jingang","jingang3",0
1112104,"jingang","jingang3",1112108,"jingang","jingang3",0
1112084,"jingang","jingang3",1112110,"jingang","jingang3",1
1112089,"jingang","jingang3",1112110,"jingang","jingang3",1
1112116,"jingang","jingang3",1112110,"jingang","jingang3",1
1112124,"jingang","jingang3",1112110,"jingang","jingang3",1
1112086,"jingang","jingang3",1112110,"jingang","jingang3",1
1112134,"jingang","jingang3",1112110,"jingang","jingang3",1
1112115,"jingang","jingang3",1112110,"jingang","jingang3",1
1112102,"jingang","jingang3",1112115,"jingang","jingang3",0
1112124,"jingang","jingang3",1112115,"jingang","jingang3",0
1112103,"jingang","jingang3",1112115,"jingang","jingang3",0
1112084,"jingang","jingang3",1112116,"jingang","jingang3",1
1112110,"jingang","jingang3",1112116,"jingang","jingang3",1
1112085,"jingang","jingang3",1112116,"jingang","jingang3",1
1112089,"jingang","jingang3",1112116,"jingang","jingang3",1
1112085,"jingang","jingang3",1112118,"jingang","jingang3",0
1112082,"jingang","jingang3",1112118,"jingang","jingang3",0
1112086,"jingang","jingang3",1112124,"jingang","jingang3",0
1112134,"jingang","jingang3",1112124,"jingang","jingang3",0
1112103,"jingang","jingang3",1112126,"jingang","jingang3",0
1112110,"jingang","jingang3",1112130,"jingang","jingang3",1
1112099,"jingang","jingang3",1112130,"jingang","jingang3",1
1112102,"jingang","jingang3",1112130,"jingang","jingang3",1
1112134,"jingang","jingang3",1112130,"jingang","jingang3",1
1112108,"jingang","jingang3",1112130,"jingang","jingang3",1
1112093,"jingang","jingang3",1112130,"jingang","jingang3",1
1112116,"jingang","jingang3",1112130,"jingang","jingang3",1
1112106,"jingang","jingang3",1112130,"jingang","jingang3",1
1112133,"jingang","jingang3",1112130,"jingang","jingang3",1
1112086,"jingang","jingang3",1112130,"jingang","jingang3",1
1112082,"jingang","jingang3",1112130,"jingang","jingang3",1
1112086,"jingang","jingang3",1112134,"jingang","jingang3",0
1112133,"jingang","jingang3",1112134,"jingang","jingang3",0
1112110,"jingang","jingang3",1112134,"jingang","jingang3",0
1112106,"jingang","jingang3",1112134,"jingang","jingang3",0
1112093,"jingang","jingang3",1112134,"jingang","jingang3",0
1112130,"jingang","jingang3",1112134,"jingang","jingang3",0
1112116,"jingang","jingang3",1112134,"jingang","jingang3",0
1112197,"jingang","jingang4",1112141,"jingang","jingang4",1
1112168,"jingang","jingang4",1112143,"jingang","jingang4",1
1112162,"jingang","jingang4",1112143,"jingang","jingang4",1
1112149,"jingang","jingang4",1112143,"jingang","jingang4",1
1112208,"jingang","jingang4",1112143,"jingang","jingang4",1
1112203,"jingang","jingang4",1112143,"jingang","jingang4",1
1112180,"jingang","jingang4",1112146,"jingang","jingang4",0
1112172,"jingang","jingang4",1112146,"jingang","jingang4",0
1112159,"jingang","jingang4",1112146,"jingang","jingang4",0
1112151,"jingang","jingang4",1112146,"jingang","jingang4",0
1112152,"jingang","jingang4",1112146,"jingang","jingang4",0
1112188,"jingang","jingang4",1112146,"jingang","jingang4",0
1112166,"jingang","jingang4",1112146,"jingang","jingang4",0
1112170,"jingang","jingang4",1112146,"jingang","jingang4",0
1112161,"jingang","jingang4",1112146,"jingang","jingang4",0
1112160,"jingang","jingang4",1112149,"jingang","jingang4",1
1112208,"jingang","jingang4",1112149,"jingang","jingang4",1
1112143,"jingang","jingang4",1112149,"jingang","jingang4",1
1112161,"jingang","jingang4",1112151,"jingang","jingang4",1
1112165,"jingang","jingang4",1112151,"jingang","jingang4",1
1112163,"jingang","jingang4",1112151,"jingang","jingang4",1
1112182,"jingang","jingang4",1112151,"jingang","jingang4",1
1112197,"jingang","jingang4",1112152,"jingang","jingang4",0
1112175,"jingang","jingang4",1112152,"jingang","jingang4",0
